"frequency";"r ngspice/ac.s_1_1_db";"i ngspice/ac.s_1_1_db"
4.65077e+09;-5.68986;0
4.66077e+09;-5.67113;0
4.67077e+09;-5.65326;0
4.68077e+09;-5.63484;0
4.69077e+09;-5.61657;0
4.70077e+09;-5.59845;0
4.71076e+09;-5.58048;0
4.72076e+09;-5.56266;0
4.73076e+09;-5.54498;0
4.74076e+09;-5.52811;0
4.75076e+09;-5.51072;0
4.76076e+09;-5.49346;0
4.77076e+09;-5.477;0
4.78076e+09;-5.45937;0
4.79076e+09;-5.44253;0
4.80076e+09;-5.42583;0
4.81076e+09;-5.4099;0
4.82076e+09;-5.39409;0
4.83076e+09;-5.37778;0
4.84076e+09;-5.36159;0
4.85076e+09;-5.34554;0
4.86076e+09;-5.32961;0
4.87076e+09;-5.3132;0
4.88076e+09;-5.29814;0
4.89076e+09;-5.28259;0
4.90076e+09;-5.26776;0
4.91075e+09;-5.25245;0
4.92075e+09;-5.23667;0
4.93075e+09;-5.2216;0
4.94075e+09;-5.20724;0
4.95075e+09;-5.1924;0
4.96075e+09;-5.17768;0
4.97075e+09;-5.16308;0
4.98075e+09;-5.14859;0
4.99075e+09;-5.13421;0
5.00075e+09;-5.11994;0
5.01075e+09;-5.10634;0
5.02075e+09;-5.09229;0
5.03075e+09;-5.0789;0
5.04075e+09;-5.06451;0
5.05075e+09;-5.05078;0
5.06075e+09;-5.03716;0
5.07075e+09;-5.02364;0
5.08075e+09;-5.01076;0
5.09075e+09;-4.99744;0
5.10075e+09;-4.98369;0
5.11074e+09;-4.97111;0
5.12074e+09;-4.95809;0
5.13074e+09;-4.94465;0
5.14074e+09;-4.93183;0
5.15074e+09;-4.91963;0
5.16074e+09;-4.90752;0
5.17074e+09;-4.89447;0
5.18074e+09;-4.88203;0
5.19074e+09;-4.8702;0
5.20074e+09;-4.85794;0
5.21074e+09;-4.84528;0
5.22074e+09;-4.83371;0
5.23074e+09;-4.82172;0
5.24074e+09;-4.80983;0
5.25074e+09;-4.79852;0
5.26074e+09;-4.78631;0
5.27074e+09;-4.77468;0
5.28074e+09;-4.76314;0
5.29074e+09;-4.75264;0
5.30074e+09;-4.74078;0
5.31073e+09;-4.72997;0
5.32073e+09;-4.71828;0
5.33073e+09;-4.70716;0
5.34073e+09;-4.69611;0
5.35073e+09;-4.68561;0
5.36073e+09;-4.67473;0
5.37073e+09;-4.66392;0
5.38073e+09;-4.65365;0
5.39073e+09;-4.64255;0
5.40073e+09;-4.63198;0
5.41073e+09;-4.62149;0
5.42073e+09;-4.61107;0
5.43073e+09;-4.60117;0
5.44073e+09;-4.59091;0
5.45073e+09;-4.58071;0
5.46073e+09;-4.57059;0
5.47073e+09;-4.56098;0
5.48073e+09;-4.55143;0
5.49073e+09;-4.5411;0
5.50073e+09;-4.53169;0
5.51072e+09;-4.5215;0
5.52072e+09;-4.51223;0
5.53072e+09;-4.50303;0
5.54072e+09;-4.49305;0
5.55072e+09;-4.48398;0
5.56072e+09;-4.47415;0
5.57072e+09;-4.46521;0
5.58072e+09;-4.45551;0
5.59072e+09;-4.4467;0
5.60072e+09;-4.43795;0
5.61072e+09;-4.42846;0
5.62072e+09;-4.41983;0
5.63072e+09;-4.41047;0
5.64072e+09;-4.40197;0
5.65072e+09;-4.39274;0
5.66072e+09;-4.38436;0
5.67072e+09;-4.37604;0
5.68072e+09;-4.367;0
5.69072e+09;-4.3588;0
5.70072e+09;-4.35066;0
5.71071e+09;-4.3418;0
5.72071e+09;-4.33301;0
5.73071e+09;-4.32504;0
5.74071e+09;-4.31713;0
5.75071e+09;-4.30852;0
5.76071e+09;-4.30072;0
5.77071e+09;-4.29223;0
5.78071e+09;-4.28453;0
5.79071e+09;-4.27616;0
5.80071e+09;-4.26931;0
5.81071e+09;-4.26105;0
5.82071e+09;-4.25284;0
5.83071e+09;-4.24542;0
5.84071e+09;-4.23733;0
5.85071e+09;-4.23001;0
5.86071e+09;-4.22203;0
5.87071e+09;-4.21481;0
5.88071e+09;-4.20764;0
5.89071e+09;-4.19982;0
5.90071e+09;-4.19276;0
5.9107e+09;-4.18505;0
5.9207e+09;-4.17808;0
5.9307e+09;-4.17047;0
5.9407e+09;-4.1636;0
5.9507e+09;-4.15677;0
5.9607e+09;-4.14932;0
5.9707e+09;-4.14259;0
5.9807e+09;-4.13524;0
5.9907e+09;-4.1286;0
6.0007e+09;-4.12135;0
6.0107e+09;-4.11481;0
6.0207e+09;-4.10831;0
6.0307e+09;-4.1012;0
6.0407e+09;-4.09479;0
6.0507e+09;-4.08842;0
6.0607e+09;-4.08146;0
6.0707e+09;-4.07454;0
6.0807e+09;-4.06831;0
6.0907e+09;-4.06212;0
6.1007e+09;-4.05534;0
6.11069e+09;-4.04923;0
6.12069e+09;-4.04254;0
6.13069e+09;-4.03652;0
6.14069e+09;-4.02992;0
6.15069e+09;-4.0246;0
6.16069e+09;-4.01809;0
6.17069e+09;-4.01162;0
6.18069e+09;-4.0058;0
6.19069e+09;-3.99942;0
6.20069e+09;-3.99368;0
6.21069e+09;-3.98738;0
6.22069e+09;-3.98172;0
6.23069e+09;-3.9761;0
6.24069e+09;-3.96993;0
6.25069e+09;-3.96438;0
6.26069e+09;-3.95829;0
6.27069e+09;-3.95282;0
6.28069e+09;-3.94681;0
6.29069e+09;-3.94142;0
6.30069e+09;-3.93606;0
6.31068e+09;-3.93016;0
6.32068e+09;-3.92488;0
6.33068e+09;-3.91906;0
6.34068e+09;-3.91385;0
6.35068e+09;-3.90811;0
6.36068e+09;-3.90296;0
6.37068e+09;-3.89785;0
6.38068e+09;-3.89222;0
6.39068e+09;-3.88718;0
6.40068e+09;-3.88163;0
6.41068e+09;-3.87666;0
6.42068e+09;-3.87064;0
6.43068e+09;-3.86627;0
6.44068e+09;-3.86086;0
6.45068e+09;-3.85549;0
6.46068e+09;-3.85068;0
6.47068e+09;-3.84538;0
6.48068e+09;-3.84064;0
6.49068e+09;-3.83592;0
6.50068e+09;-3.83072;0
6.51067e+09;-3.82607;0
6.52067e+09;-3.82094;0
6.53067e+09;-3.81635;0
6.54067e+09;-3.81129;0
6.55067e+09;-3.80676;0
6.56067e+09;-3.80176;0
6.57067e+09;-3.79729;0
6.58067e+09;-3.79286;0
6.59067e+09;-3.78795;0
6.60067e+09;-3.78357;0
6.61067e+09;-3.77873;0
6.62067e+09;-3.77441;0
6.63067e+09;-3.77012;0
6.64067e+09;-3.76585;0
6.65067e+09;-3.76113;0
6.66067e+09;-3.75644;0
6.67067e+09;-3.75226;0
6.68067e+09;-3.74762;0
6.69067e+09;-3.7435;0
6.70067e+09;-3.73892;0
6.71066e+09;-3.73485;0
6.72066e+09;-3.73081;0
6.73066e+09;-3.72632;0
6.74066e+09;-3.72232;0
6.75066e+09;-3.71789;0
6.76066e+09;-3.71395;0
6.77066e+09;-3.70957;0
6.78066e+09;-3.70568;0
6.79066e+09;-3.70182;0
6.80066e+09;-3.69752;0
6.81066e+09;-3.6937;0
6.82066e+09;-3.68946;0
6.83066e+09;-3.68569;0
6.84066e+09;-3.6815;0
6.85066e+09;-3.67778;0
6.86066e+09;-3.67409;0
6.87066e+09;-3.66997;0
6.88066e+09;-3.66632;0
6.89066e+09;-3.66226;0
6.90066e+09;-3.65866;0
6.91065e+09;-3.65464;0
6.92065e+09;-3.65108;0
6.93065e+09;-3.64797;0
6.94065e+09;-3.64361;0
6.95065e+09;-3.64011;0
6.96065e+09;-3.63622;0
6.97065e+09;-3.63277;0
6.98065e+09;-3.62892;0
6.99065e+09;-3.62593;0
7.00065e+09;-3.62213;0
7.01065e+09;-3.61835;0
7.02065e+09;-3.615;0
7.03065e+09;-3.61127;0
7.04065e+09;-3.60797;0
7.05065e+09;-3.60428;0
7.06065e+09;-3.60101;0
7.07065e+09;-3.59777;0
7.08065e+09;-3.59414;0
7.09065e+09;-3.59093;0
7.10065e+09;-3.58735;0
7.11064e+09;-3.58418;0
7.12064e+09;-3.58103;0
7.13064e+09;-3.57751;0
7.14064e+09;-3.57479;0
7.15064e+09;-3.57091;0
7.16064e+09;-3.56784;0
7.17064e+09;-3.56439;0
7.18064e+09;-3.56135;0
7.19064e+09;-3.55871;0
7.20064e+09;-3.55494;0
7.21064e+09;-3.55196;0
7.22064e+09;-3.54861;0
7.23064e+09;-3.54565;0
7.24064e+09;-3.54234;0
7.25064e+09;-3.53942;0
7.26064e+09;-3.53652;0
