"frequency";"r ngspice/ac.s_1_2_db";"i ngspice/ac.s_1_2_db"
4.26001e+09;-19.0188;0
4.27001e+09;-19.0428;0
4.28001e+09;-19.0666;0
4.29001e+09;-19.0904;0
4.30001e+09;-19.1138;0
4.31001e+09;-19.1376;0
4.32001e+09;-19.1611;0
4.33001e+09;-19.1842;0
4.34001e+09;-19.2077;0
4.35001e+09;-19.231;0
4.36001e+09;-19.2541;0
4.37001e+09;-19.2769;0
4.38001e+09;-19.3001;0
4.39001e+09;-19.3229;0
4.40001e+09;-19.3457;0
4.41001e+09;-19.3684;0
4.42001e+09;-19.3908;0
4.43001e+09;-19.4136;0
4.44001e+09;-19.4361;0
4.45001e+09;-19.4585;0
4.46001e+09;-19.4808;0
4.47001e+09;-19.503;0
4.48001e+09;-19.5252;0
4.49001e+09;-19.5473;0
4.50001e+09;-19.5693;0
4.51001e+09;-19.5912;0
4.52001e+09;-19.6131;0
4.53001e+09;-19.6349;0
4.54001e+09;-19.6566;0
4.55001e+09;-19.678;0
4.56001e+09;-19.6998;0
4.57001e+09;-19.7214;0
4.58001e+09;-19.7428;0
4.59001e+09;-19.7642;0
4.60001e+09;-19.7855;0
4.61001e+09;-19.8067;0
4.62001e+09;-19.8279;0
4.63001e+09;-19.849;0
4.64001e+09;-19.8701;0
4.65001e+09;-19.8911;0
4.66001e+09;-19.912;0
4.67001e+09;-19.9327;0
4.68001e+09;-19.9537;0
4.69001e+09;-19.9744;0
4.70001e+09;-19.9951;0
4.71001e+09;-20.0157;0
4.72001e+09;-20.0363;0
4.73001e+09;-20.0568;0
4.74001e+09;-20.0773;0
4.75001e+09;-20.0975;0
4.76001e+09;-20.118;0
4.77001e+09;-20.1383;0
4.78001e+09;-20.1585;0
4.79001e+09;-20.1785;0
4.80001e+09;-20.1988;0
4.81001e+09;-20.2186;0
4.82001e+09;-20.2388;0
4.83001e+09;-20.2588;0
4.84001e+09;-20.2787;0
4.85001e+09;-20.2985;0
4.86001e+09;-20.3183;0
4.87001e+09;-20.3381;0
4.88001e+09;-20.3578;0
4.89001e+09;-20.3772;0
4.90001e+09;-20.397;0
4.91001e+09;-20.4166;0
4.92001e+09;-20.4361;0
4.93001e+09;-20.4555;0
4.94001e+09;-20.4749;0
4.95001e+09;-20.4943;0
4.96001e+09;-20.5136;0
4.97001e+09;-20.5328;0
4.98001e+09;-20.5519;0
4.99001e+09;-20.5712;0
5.00001e+09;-20.5903;0
5.01001e+09;-20.6092;0
5.02001e+09;-20.6284;0
5.03001e+09;-20.6474;0
5.04001e+09;-20.6664;0
5.05001e+09;-20.6853;0
5.06001e+09;-20.7041;0
5.07001e+09;-20.7229;0
5.08001e+09;-20.7415;0
5.09001e+09;-20.7604;0
5.10001e+09;-20.7791;0
5.11001e+09;-20.7978;0
5.12001e+09;-20.8164;0
5.13001e+09;-20.8348;0
5.14001e+09;-20.8533;0
5.15001e+09;-20.8719;0
5.16001e+09;-20.8904;0
5.17001e+09;-20.9088;0
5.18001e+09;-20.9272;0
5.19001e+09;-20.9455;0
5.20001e+09;-20.9636;0
5.21001e+09;-20.982;0
5.22001e+09;-21.0001;0
5.23001e+09;-21.0184;0
5.24001e+09;-21.0366;0
5.25001e+09;-21.0547;0
5.26001e+09;-21.0726;0
5.27001e+09;-21.0907;0
5.28001e+09;-21.1087;0
5.29001e+09;-21.1267;0
5.30001e+09;-21.1445;0
5.31001e+09;-21.1625;0
5.32001e+09;-21.1803;0
5.33001e+09;-21.1981;0
5.34001e+09;-21.2159;0
5.35001e+09;-21.2337;0
5.36001e+09;-21.2514;0
5.37001e+09;-21.269;0
5.38001e+09;-21.2867;0
5.39001e+09;-21.3043;0
5.40001e+09;-21.3218;0
5.41001e+09;-21.3392;0
5.42001e+09;-21.3569;0
5.43001e+09;-21.3744;0
5.44001e+09;-21.3918;0
5.45001e+09;-21.4092;0
5.46001e+09;-21.4266;0
5.47001e+09;-21.4439;0
5.48001e+09;-21.4612;0
5.49001e+09;-21.4785;0
5.50001e+09;-21.4957;0
5.51001e+09;-21.5129;0
5.52001e+09;-21.5301;0
5.53001e+09;-21.5473;0
5.54001e+09;-21.5644;0
5.55001e+09;-21.5815;0
5.56001e+09;-21.5985;0
5.57001e+09;-21.6155;0
5.58001e+09;-21.6325;0
5.59001e+09;-21.6495;0
5.60001e+09;-21.6664;0
5.61001e+09;-21.6833;0
5.62001e+09;-21.7002;0
5.63001e+09;-21.717;0
5.64001e+09;-21.7338;0
5.65001e+09;-21.7506;0
5.66001e+09;-21.7673;0
5.67001e+09;-21.784;0
5.68001e+09;-21.8007;0
5.69001e+09;-21.8174;0
5.70001e+09;-21.834;0
5.71001e+09;-21.8506;0
5.72001e+09;-21.8671;0
5.73001e+09;-21.8837;0
5.74001e+09;-21.9002;0
5.75001e+09;-21.9166;0
5.76001e+09;-21.9331;0
5.77001e+09;-21.9495;0
5.78001e+09;-21.9658;0
5.79001e+09;-21.9822;0
5.80001e+09;-21.9985;0
5.81001e+09;-22.0148;0
5.82001e+09;-22.031;0
5.83001e+09;-22.0473;0
5.84001e+09;-22.0634;0
5.85001e+09;-22.0796;0
5.86001e+09;-22.0957;0
5.87001e+09;-22.1118;0
5.88001e+09;-22.1279;0
5.89001e+09;-22.1439;0
5.90001e+09;-22.1599;0
5.91001e+09;-22.1759;0
5.92001e+09;-22.1919;0
5.93001e+09;-22.2076;0
5.94001e+09;-22.2236;0
5.95001e+09;-22.2395;0
5.96001e+09;-22.2553;0
5.97001e+09;-22.2711;0
5.98001e+09;-22.2868;0
5.99001e+09;-22.3025;0
6.00001e+09;-22.3182;0
6.01001e+09;-22.3339;0
6.02001e+09;-22.3495;0
6.03001e+09;-22.3651;0
6.04001e+09;-22.3806;0
6.05001e+09;-22.3961;0
6.06001e+09;-22.4116;0
6.07001e+09;-22.427;0
6.08001e+09;-22.4424;0
6.09001e+09;-22.4578;0
6.10001e+09;-22.4731;0
6.11001e+09;-22.4884;0
6.12001e+09;-22.5037;0
6.13001e+09;-22.5189;0
6.14001e+09;-22.5341;0
6.15001e+09;-22.5493;0
6.16001e+09;-22.5644;0
6.17001e+09;-22.5795;0
6.18001e+09;-22.5945;0
6.19001e+09;-22.6095;0
6.20001e+09;-22.6245;0
6.21001e+09;-22.6394;0
6.22001e+09;-22.6542;0
6.23001e+09;-22.6691;0
6.24001e+09;-22.6839;0
6.25001e+09;-22.6985;0
6.26001e+09;-22.7133;0
6.27001e+09;-22.728;0
6.28001e+09;-22.7426;0
6.29001e+09;-22.7572;0
6.30001e+09;-22.7717;0
6.31001e+09;-22.7862;0
6.32001e+09;-22.8007;0
6.33001e+09;-22.8151;0
6.34001e+09;-22.8294;0
6.35001e+09;-22.8437;0
6.36001e+09;-22.858;0
6.37001e+09;-22.8722;0
6.38001e+09;-22.8863;0
6.39001e+09;-22.9004;0
6.40001e+09;-22.9145;0
6.41001e+09;-22.9285;0
6.42001e+09;-22.9424;0
6.43001e+09;-22.9563;0
6.44001e+09;-22.9702;0
6.45001e+09;-22.984;0
