"frequency";"r ngspice/ac.s_1_2_db";"i ngspice/ac.s_1_2_db"
3.9508e+09;-65.9741;0
3.9608e+09;-66.0123;0
3.9708e+09;-66.0503;0
3.9808e+09;-66.0877;0
3.9908e+09;-66.125;0
4.0008e+09;-66.1618;0
4.0108e+09;-66.1988;0
4.0208e+09;-66.2353;0
4.0308e+09;-66.2715;0
4.0408e+09;-66.3074;0
4.0508e+09;-66.3428;0
4.0608e+09;-66.3782;0
4.0708e+09;-66.4133;0
4.0808e+09;-66.4481;0
4.0908e+09;-66.4827;0
4.1008e+09;-66.5171;0
4.11079e+09;-66.5509;0
4.12079e+09;-66.5845;0
4.13079e+09;-66.618;0
4.14079e+09;-66.6516;0
4.15079e+09;-66.6848;0
4.16079e+09;-66.7176;0
4.17079e+09;-66.7503;0
4.18079e+09;-66.7824;0
4.19079e+09;-66.8146;0
4.20079e+09;-66.8465;0
4.21079e+09;-66.8783;0
4.22079e+09;-66.9098;0
4.23079e+09;-66.9411;0
4.24079e+09;-66.9721;0
4.25079e+09;-67.0027;0
4.26079e+09;-67.0334;0
4.27079e+09;-67.0638;0
4.28079e+09;-67.0941;0
4.29079e+09;-67.1241;0
4.30079e+09;-67.1539;0
4.31078e+09;-67.1836;0
4.32078e+09;-67.2125;0
4.33078e+09;-67.242;0
4.34078e+09;-67.271;0
4.35078e+09;-67.2996;0
4.36078e+09;-67.3286;0
4.37078e+09;-67.3571;0
4.38078e+09;-67.3854;0
4.39078e+09;-67.4132;0
4.40078e+09;-67.4409;0
4.41078e+09;-67.4689;0
4.42078e+09;-67.4965;0
4.43078e+09;-67.5239;0
4.44078e+09;-67.5512;0
4.45078e+09;-67.5782;0
4.46078e+09;-67.6049;0
4.47078e+09;-67.6316;0
4.48078e+09;-67.6579;0
4.49078e+09;-67.6843;0
4.50078e+09;-67.7108;0
4.51077e+09;-67.7369;0
4.52077e+09;-67.7628;0
4.53077e+09;-67.7883;0
4.54077e+09;-67.8139;0
4.55077e+09;-67.8394;0
4.56077e+09;-67.8644;0
4.57077e+09;-67.8898;0
4.58077e+09;-67.9148;0
4.59077e+09;-67.9397;0
4.60077e+09;-67.9638;0
4.61077e+09;-67.9886;0
4.62077e+09;-68.0128;0
4.63077e+09;-68.0373;0
4.64077e+09;-68.0614;0
4.65077e+09;-68.0854;0
4.66077e+09;-68.1093;0
4.67077e+09;-68.1327;0
4.68077e+09;-68.1563;0
